26.3024 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
206.2635 	EXP 	grating: ori = 0.0
206.2635 	EXP 	fixation: autoDraw = True
207.2609 	EXP 	fixation: autoDraw = False
207.2609 	EXP 	grating: autoDraw = True
207.5609 	EXP 	grating: autoDraw = False
207.9157 	EXP 	New trial (rep=63, index=0): None
207.9173 	DATA 	Keypress: up
207.9301 	EXP 	fixation: autoDraw = False
207.9301 	EXP 	grating: autoDraw = False
207.9301 	EXP 	grating: ori = 3.0
207.9301 	EXP 	fixation: autoDraw = True
208.9279 	EXP 	fixation: autoDraw = False
208.9279 	EXP 	grating: autoDraw = True
209.2274 	EXP 	grating: autoDraw = False
213.0986 	EXP 	New trial (rep=64, index=0): None
213.1003 	DATA 	Keypress: up
213.1138 	EXP 	fixation: autoDraw = False
213.1138 	EXP 	grating: autoDraw = False
213.1138 	EXP 	grating: ori = 0.0
213.1138 	EXP 	fixation: autoDraw = True
213.7990 	DATA 	Keypress: up
214.0970 	EXP 	grating: autoDraw = True
214.1111 	EXP 	fixation: autoDraw = False
214.4111 	EXP 	grating: autoDraw = False
215.7984 	EXP 	New trial (rep=65, index=0): None
215.8016 	DATA 	Keypress: up
215.8141 	EXP 	fixation: autoDraw = False
215.8141 	EXP 	grating: autoDraw = False
215.8141 	EXP 	grating: ori = 2.0
215.8141 	EXP 	fixation: autoDraw = True
216.7984 	EXP 	grating: autoDraw = True
216.8118 	EXP 	fixation: autoDraw = False
217.1112 	EXP 	grating: autoDraw = False
217.8658 	EXP 	New trial (rep=66, index=0): None
217.8674 	DATA 	Keypress: up
217.8802 	EXP 	fixation: autoDraw = False
217.8802 	EXP 	grating: autoDraw = False
217.8802 	EXP 	grating: ori = -4.0
217.8802 	EXP 	fixation: autoDraw = True
218.8638 	EXP 	grating: autoDraw = True
218.8779 	EXP 	fixation: autoDraw = False
219.1777 	EXP 	grating: autoDraw = False
221.5481 	EXP 	New trial (rep=67, index=0): None
221.5501 	DATA 	Keypress: up
221.5640 	EXP 	fixation: autoDraw = False
221.5640 	EXP 	grating: autoDraw = False
221.5640 	EXP 	grating: ori = -5.0
221.5640 	EXP 	fixation: autoDraw = True
222.5472 	EXP 	grating: autoDraw = True
222.5612 	EXP 	fixation: autoDraw = False
222.8610 	EXP 	grating: autoDraw = False
230.0327 	EXP 	New trial (rep=68, index=0): None
230.0345 	DATA 	Keypress: up
230.0472 	EXP 	fixation: autoDraw = False
230.0472 	EXP 	grating: autoDraw = False
230.0472 	EXP 	grating: ori = 4.0
230.0472 	EXP 	fixation: autoDraw = True
231.0308 	EXP 	grating: autoDraw = True
231.0448 	EXP 	fixation: autoDraw = False
231.3445 	EXP 	grating: autoDraw = False
231.8821 	EXP 	New trial (rep=69, index=0): None
231.8838 	DATA 	Keypress: down
231.8977 	EXP 	fixation: autoDraw = False
231.8977 	EXP 	grating: autoDraw = False
231.8977 	EXP 	grating: ori = 0.0
231.8977 	EXP 	fixation: autoDraw = True
232.8804 	EXP 	grating: autoDraw = True
232.8946 	EXP 	fixation: autoDraw = False
233.1944 	EXP 	grating: autoDraw = False
233.4323 	EXP 	New trial (rep=70, index=0): None
233.4340 	DATA 	Keypress: up
233.4470 	EXP 	fixation: autoDraw = False
233.4470 	EXP 	grating: autoDraw = False
233.4470 	EXP 	grating: ori = 0.0
233.4470 	EXP 	fixation: autoDraw = True
234.4307 	EXP 	grating: autoDraw = True
234.4446 	EXP 	fixation: autoDraw = False
234.7444 	EXP 	grating: autoDraw = False
235.1989 	EXP 	New trial (rep=71, index=0): None
235.2008 	DATA 	Keypress: up
235.2142 	EXP 	fixation: autoDraw = False
235.2142 	EXP 	grating: autoDraw = False
235.2142 	EXP 	grating: ori = -4.0
235.2142 	EXP 	fixation: autoDraw = True
236.1977 	EXP 	grating: autoDraw = True
236.2113 	EXP 	fixation: autoDraw = False
236.5113 	EXP 	grating: autoDraw = False
237.0157 	EXP 	New trial (rep=72, index=0): None
237.0175 	DATA 	Keypress: down
237.0305 	EXP 	fixation: autoDraw = False
237.0305 	EXP 	grating: autoDraw = False
237.0305 	EXP 	grating: ori = 3.0
237.0305 	EXP 	fixation: autoDraw = True
238.0278 	EXP 	fixation: autoDraw = False
238.0278 	EXP 	grating: autoDraw = True
238.3279 	EXP 	grating: autoDraw = False
239.0324 	EXP 	New trial (rep=73, index=0): None
239.0341 	DATA 	Keypress: down
239.0473 	EXP 	fixation: autoDraw = False
239.0473 	EXP 	grating: autoDraw = False
239.0473 	EXP 	grating: ori = 0.0
239.0473 	EXP 	fixation: autoDraw = True
240.0448 	EXP 	fixation: autoDraw = False
240.0448 	EXP 	grating: autoDraw = True
240.3444 	EXP 	grating: autoDraw = False
240.6808 	DATA 	Keypress: up
240.6989 	EXP 	New trial (rep=74, index=0): None
240.7141 	EXP 	fixation: autoDraw = False
240.7141 	EXP 	grating: autoDraw = False
240.7141 	EXP 	grating: ori = 0.0
240.7141 	EXP 	fixation: autoDraw = True
241.6971 	EXP 	grating: autoDraw = True
241.7117 	EXP 	fixation: autoDraw = False
242.0113 	EXP 	grating: autoDraw = False
242.5153 	EXP 	New trial (rep=75, index=0): None
242.5171 	DATA 	Keypress: up
242.5308 	EXP 	fixation: autoDraw = False
242.5308 	EXP 	grating: autoDraw = False
242.5308 	EXP 	grating: ori = 0.0
242.5308 	EXP 	fixation: autoDraw = True
243.5138 	EXP 	grating: autoDraw = True
243.5281 	EXP 	fixation: autoDraw = False
243.8279 	EXP 	grating: autoDraw = False
244.1487 	EXP 	New trial (rep=76, index=0): None
244.1504 	DATA 	Keypress: up
244.1639 	EXP 	fixation: autoDraw = False
244.1639 	EXP 	grating: autoDraw = False
244.1639 	EXP 	grating: ori = -2.0
244.1639 	EXP 	fixation: autoDraw = True
245.1474 	EXP 	grating: autoDraw = True
245.1614 	EXP 	fixation: autoDraw = False
245.4615 	EXP 	grating: autoDraw = False
245.9821 	EXP 	New trial (rep=77, index=0): None
245.9838 	DATA 	Keypress: up
245.9974 	EXP 	fixation: autoDraw = False
245.9974 	EXP 	grating: autoDraw = False
245.9974 	EXP 	grating: ori = 3.0
245.9974 	EXP 	fixation: autoDraw = True
246.9807 	EXP 	grating: autoDraw = True
246.9944 	EXP 	fixation: autoDraw = False
247.2943 	EXP 	grating: autoDraw = False
247.7321 	EXP 	New trial (rep=78, index=0): None
247.7338 	DATA 	Keypress: down
247.7471 	EXP 	fixation: autoDraw = False
247.7471 	EXP 	grating: autoDraw = False
247.7471 	EXP 	grating: ori = 1.0
247.7471 	EXP 	fixation: autoDraw = True
248.7306 	EXP 	grating: autoDraw = True
248.7447 	EXP 	fixation: autoDraw = False
249.0446 	EXP 	grating: autoDraw = False
249.3320 	EXP 	New trial (rep=79, index=0): None
249.3336 	DATA 	Keypress: up
249.3472 	EXP 	fixation: autoDraw = False
249.3472 	EXP 	grating: autoDraw = False
249.3472 	EXP 	grating: ori = 0.0
249.3472 	EXP 	fixation: autoDraw = True
250.3308 	EXP 	grating: autoDraw = True
250.3451 	EXP 	fixation: autoDraw = False
250.6445 	EXP 	grating: autoDraw = False
250.9828 	EXP 	New trial (rep=80, index=0): None
250.9845 	DATA 	Keypress: up
250.9970 	EXP 	fixation: autoDraw = False
250.9970 	EXP 	grating: autoDraw = False
250.9970 	EXP 	grating: ori = -3.0
250.9970 	EXP 	fixation: autoDraw = True
251.9946 	EXP 	fixation: autoDraw = False
251.9946 	EXP 	grating: autoDraw = True
252.2942 	EXP 	grating: autoDraw = False
252.5154 	EXP 	New trial (rep=81, index=0): None
252.5171 	DATA 	Keypress: up
252.5306 	EXP 	fixation: autoDraw = False
252.5306 	EXP 	grating: autoDraw = False
252.5306 	EXP 	grating: ori = 0.0
252.5306 	EXP 	fixation: autoDraw = True
253.5141 	EXP 	grating: autoDraw = True
253.5281 	EXP 	fixation: autoDraw = False
253.8279 	EXP 	grating: autoDraw = False
254.4156 	EXP 	New trial (rep=82, index=0): None
254.4173 	DATA 	Keypress: up
254.4307 	EXP 	fixation: autoDraw = False
254.4307 	EXP 	grating: autoDraw = False
254.4307 	EXP 	grating: ori = 0.0
254.4307 	EXP 	fixation: autoDraw = True
255.4141 	EXP 	grating: autoDraw = True
255.4283 	EXP 	fixation: autoDraw = False
255.7279 	EXP 	grating: autoDraw = False
255.9323 	EXP 	New trial (rep=83, index=0): None
255.9340 	DATA 	Keypress: up
255.9475 	EXP 	fixation: autoDraw = False
255.9475 	EXP 	grating: autoDraw = False
255.9475 	EXP 	grating: ori = -2.0
255.9475 	EXP 	fixation: autoDraw = True
256.9307 	EXP 	grating: autoDraw = True
256.9447 	EXP 	fixation: autoDraw = False
257.2444 	EXP 	grating: autoDraw = False
257.5327 	EXP 	New trial (rep=84, index=0): None
257.5344 	DATA 	Keypress: up
257.5465 	EXP 	fixation: autoDraw = False
257.5465 	EXP 	grating: autoDraw = False
257.5465 	EXP 	grating: ori = 1.0
257.5465 	EXP 	fixation: autoDraw = True
258.5449 	EXP 	fixation: autoDraw = False
258.5449 	EXP 	grating: autoDraw = True
258.8443 	EXP 	grating: autoDraw = False
258.9992 	EXP 	New trial (rep=85, index=0): None
259.0009 	DATA 	Keypress: up
259.0139 	EXP 	fixation: autoDraw = False
259.0139 	EXP 	grating: autoDraw = False
259.0139 	EXP 	grating: ori = 0.0
259.0139 	EXP 	fixation: autoDraw = True
259.9975 	EXP 	grating: autoDraw = True
260.0113 	EXP 	fixation: autoDraw = False
260.3117 	EXP 	grating: autoDraw = False
260.4657 	EXP 	New trial (rep=86, index=0): None
260.4674 	DATA 	Keypress: up
260.4809 	EXP 	fixation: autoDraw = False
260.4809 	EXP 	grating: autoDraw = False
260.4809 	EXP 	grating: ori = 2.0
260.4809 	EXP 	fixation: autoDraw = True
261.4643 	EXP 	grating: autoDraw = True
261.4781 	EXP 	fixation: autoDraw = False
261.7777 	EXP 	grating: autoDraw = False
261.7821 	EXP 	New trial (rep=87, index=0): None
261.7838 	DATA 	Keypress: up
261.7970 	EXP 	fixation: autoDraw = False
261.7970 	EXP 	grating: autoDraw = False
261.7970 	EXP 	grating: ori = 4.0
261.7970 	EXP 	fixation: autoDraw = True
262.7809 	EXP 	grating: autoDraw = True
262.7949 	EXP 	fixation: autoDraw = False
263.0947 	EXP 	grating: autoDraw = False
263.5160 	EXP 	New trial (rep=88, index=0): None
263.5177 	DATA 	Keypress: down
263.5309 	EXP 	fixation: autoDraw = False
263.5309 	EXP 	grating: autoDraw = False
263.5309 	EXP 	grating: ori = -3.0
263.5309 	EXP 	fixation: autoDraw = True
264.5284 	EXP 	fixation: autoDraw = False
264.5284 	EXP 	grating: autoDraw = True
264.8280 	EXP 	grating: autoDraw = False
265.2342 	EXP 	New trial (rep=89, index=0): None
265.2373 	DATA 	Keypress: up
265.2476 	EXP 	fixation: autoDraw = False
265.2476 	EXP 	grating: autoDraw = False
265.2476 	EXP 	grating: ori = 0.0
265.2476 	EXP 	fixation: autoDraw = True
266.2449 	EXP 	fixation: autoDraw = False
266.2449 	EXP 	grating: autoDraw = True
266.5453 	EXP 	grating: autoDraw = False
267.1824 	EXP 	New trial (rep=90, index=0): None
267.1843 	DATA 	Keypress: up
267.1976 	EXP 	fixation: autoDraw = False
267.1976 	EXP 	grating: autoDraw = False
267.1976 	EXP 	grating: ori = 4.0
267.1976 	EXP 	fixation: autoDraw = True
268.1806 	EXP 	grating: autoDraw = True
268.1948 	EXP 	fixation: autoDraw = False
268.4948 	EXP 	grating: autoDraw = False
269.2665 	EXP 	New trial (rep=91, index=0): None
269.2683 	DATA 	Keypress: down
269.2805 	EXP 	fixation: autoDraw = False
269.2805 	EXP 	grating: autoDraw = False
269.2805 	EXP 	grating: ori = -3.0
269.2805 	EXP 	fixation: autoDraw = True
270.2783 	EXP 	fixation: autoDraw = False
270.2783 	EXP 	grating: autoDraw = True
270.5781 	EXP 	grating: autoDraw = False
270.8659 	EXP 	New trial (rep=92, index=0): None
270.8683 	DATA 	Keypress: up
270.8809 	EXP 	fixation: autoDraw = False
270.8809 	EXP 	grating: autoDraw = False
270.8809 	EXP 	grating: ori = 0.0
270.8809 	EXP 	fixation: autoDraw = True
271.8646 	EXP 	grating: autoDraw = True
271.8782 	EXP 	fixation: autoDraw = False
272.1782 	EXP 	grating: autoDraw = False
272.5992 	EXP 	New trial (rep=93, index=0): None
272.6009 	DATA 	Keypress: up
272.6141 	EXP 	fixation: autoDraw = False
272.6141 	EXP 	grating: autoDraw = False
272.6141 	EXP 	grating: ori = 4.0
272.6141 	EXP 	fixation: autoDraw = True
273.5975 	EXP 	grating: autoDraw = True
273.6117 	EXP 	fixation: autoDraw = False
273.9115 	EXP 	grating: autoDraw = False
274.2656 	EXP 	New trial (rep=94, index=0): None
274.2673 	DATA 	Keypress: up
274.2806 	EXP 	fixation: autoDraw = False
274.2806 	EXP 	grating: autoDraw = False
274.2806 	EXP 	grating: ori = 0.0
274.2806 	EXP 	fixation: autoDraw = True
275.2643 	EXP 	grating: autoDraw = True
275.2782 	EXP 	fixation: autoDraw = False
275.5779 	EXP 	grating: autoDraw = False
276.1994 	EXP 	New trial (rep=95, index=0): None
276.2012 	DATA 	Keypress: up
276.2144 	EXP 	fixation: autoDraw = False
276.2144 	EXP 	grating: autoDraw = False
276.2144 	EXP 	grating: ori = -5.0
276.2144 	EXP 	fixation: autoDraw = True
277.2116 	EXP 	fixation: autoDraw = False
277.2116 	EXP 	grating: autoDraw = True
277.5119 	EXP 	grating: autoDraw = False
277.9803 	DATA 	Keypress: down
277.9991 	EXP 	New trial (rep=96, index=0): None
278.0142 	EXP 	fixation: autoDraw = False
278.0142 	EXP 	grating: autoDraw = False
278.0142 	EXP 	grating: ori = 1.0
278.0142 	EXP 	fixation: autoDraw = True
278.9975 	EXP 	grating: autoDraw = True
279.0119 	EXP 	fixation: autoDraw = False
279.3118 	EXP 	grating: autoDraw = False
279.6324 	EXP 	New trial (rep=97, index=0): None
279.6341 	DATA 	Keypress: up
279.6476 	EXP 	fixation: autoDraw = False
279.6476 	EXP 	grating: autoDraw = False
279.6476 	EXP 	grating: ori = 0.0
279.6476 	EXP 	fixation: autoDraw = True
280.6310 	EXP 	grating: autoDraw = True
280.6448 	EXP 	fixation: autoDraw = False
280.9453 	EXP 	grating: autoDraw = False
281.1164 	EXP 	New trial (rep=98, index=0): None
281.1182 	DATA 	Keypress: up
281.1310 	EXP 	fixation: autoDraw = False
281.1310 	EXP 	grating: autoDraw = False
281.1310 	EXP 	grating: ori = 1.0
281.1310 	EXP 	fixation: autoDraw = True
282.1285 	EXP 	fixation: autoDraw = False
282.1285 	EXP 	grating: autoDraw = True
282.4281 	EXP 	grating: autoDraw = False
282.6991 	EXP 	New trial (rep=99, index=0): None
282.7008 	DATA 	Keypress: up
282.7141 	EXP 	fixation: autoDraw = False
282.7141 	EXP 	grating: autoDraw = False
282.7141 	EXP 	grating: ori = 0.0
282.7141 	EXP 	fixation: autoDraw = True
283.6977 	EXP 	grating: autoDraw = True
283.7116 	EXP 	fixation: autoDraw = False
284.0115 	EXP 	grating: autoDraw = False
284.5990 	DATA 	Keypress: up
284.6119 	EXP 	fixation: autoDraw = False
284.6119 	EXP 	grating: autoDraw = False
284.8971 	EXP 	window1: mouseVisible = True
